Categoria;Tipo;Modelo;Servicio;Precio;Imagen;TipoServicio;ManoDeObra
Apple Watch;Apple Watch Series 7;Apple Watch Hermès Series 7 (GPS + Cellular);SWAP;501;hermes7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Hermès Series 7 (GPS + Cellular);Batería;119;hermes7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Hermès Series 7 (GPS + Cellular);SWAP;75;hermes7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Hermès Series 7 (GPS + Cellular);Batería;0;hermes7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (acero inoxidable);SWAP;501;acero7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (acero inoxidable);Batería;119;acero7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (acero inoxidable);SWAP;65;acero7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (acero inoxidable);Batería;0;acero7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS + Cellular);SWAP;451;nike7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS + Cellular);Batería;119;nike7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS + Cellular);SWAP;65;nike7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS + Cellular);Batería;0;nike7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS);SWAP;381;nike7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS);Batería;119;nike7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS);SWAP;65;nike7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Nike Series 7 (GPS);Batería;0;nike7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (aluminio);SWAP;451;aluminio7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (aluminio);Batería;119;aluminio7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (aluminio);SWAP;65;aluminio7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS + Cellular) (aluminio);Batería;0;aluminio7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS) (aluminio);SWAP;381;w7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS) (aluminio);Batería;119;w7.png;Normal;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS) (aluminio);SWAP;65;w7.png;AppleCare;
Apple Watch;Apple Watch Series 7;Apple Watch Series 7 (GPS) (aluminio);Batería;0;w7.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Edition Series 6 (GPS + Cellular) (titanio);SWAP;631;titanio6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Edition Series 6 (GPS + Cellular) (titanio);Batería;119;titanio6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Edition Series 6 (GPS + Cellular) (titanio);SWAP;75;titanio6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Edition Series 6 (GPS + Cellular) (titanio);Batería;0;titanio6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Hermès Series 6 (GPS + Cellular);SWAP;501;hermes6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Hermès Series 6 (GPS + Cellular);Batería;119;hermes6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Hermès Series 6 (GPS + Cellular);SWAP;75;hermes6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Hermès Series 6 (GPS + Cellular);Batería;0;hermes6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (acero inoxidable);SWAP;501;acero6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (acero inoxidable);Batería;119;acero6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (acero inoxidable);SWAP;65;acero6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (acero inoxidable);Batería;0;acero6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS + Cellular);SWAP;451;nike6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS + Cellular);Batería;119;nike6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS + Cellular);SWAP;65;nike6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS + Cellular);Batería;0;nike6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS);SWAP;381;nike6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS);Batería;119;nike6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS);SWAP;65;nike6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Nike Series 6 (GPS);Batería;0;nike6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (aluminio);SWAP;451;aluminio6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (aluminio);Batería;119;aluminio6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (aluminio);SWAP;65;aluminio6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS + Cellular) (aluminio);Batería;0;aluminio6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS) (aluminio);SWAP;381;aluminio6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS) (aluminio);Batería;119;aluminio6.png;Normal;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS) (aluminio);SWAP;65;aluminio6.png;AppleCare;
Apple Watch;Apple Watch Series 6;Apple Watch Series 6 (GPS) (aluminio);Batería;0;aluminio6.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS + Cellular;SWAP;291;wse3.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS + Cellular;Batería;119;wse3.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS + Cellular;SWAP;65;wse3.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS + Cellular;Batería;0;wse3.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS 40mm;SWAP;251;wse3.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS 40mm;Batería;119;wse3.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS 40mm;SWAP;65;wse3.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE 3 GPS 40mm;Batería;0;wse3.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS + Cellular;SWAP;291;wse2c.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS + Cellular;Batería;119;wse2c.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS + Cellular;SWAP;65;wse2c.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS + Cellular;Batería;0;wse2c.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS;SWAP;251;wse2.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS;Batería;119;wse2.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS;SWAP;65;wse2.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (2.ª generación) GPS;Batería;0;wse2.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS + Cellular);SWAP;331;nikese.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS + Cellular);Batería;119;nikese.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS + Cellular);SWAP;65;nikese.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS + Cellular);Batería;0;nikese.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS);SWAP;287;nikese.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS);Batería;119;nikese.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS);SWAP;65;nikese.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch Nike SE (GPS);Batería;0;nikese.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS + Cellular) (aluminio);SWAP;331;wse.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS + Cellular) (aluminio);Batería;119;wse.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS + Cellular) (aluminio);SWAP;65;wse.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS + Cellular) (aluminio);Batería;0;wse.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS) (aluminio);SWAP;287;wse.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS) (aluminio);Batería;119;wse.png;Normal;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS) (aluminio);SWAP;65;wse.png;AppleCare;
Apple Watch;Apple Watch SE;Apple Watch SE (GPS) (aluminio);Batería;0;wse.png;AppleCare;
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Pantalla;345;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Placa Lógica;345;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Touch ID;130;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Placa Lógica + Touch ID;475;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Top Case (sin teclas);220;mneo.png;Normal;90
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Teclado (sin/con Touch ID);255;mneo.png;Normal;90
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Batería;180;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Trackpad;120;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Altavoces (ambos);70;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Antena;35;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Placa de audio;30;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Flex audio;25;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);i/o Board (Puerto USB-C);35;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Audio Jack;30;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Bottom Case (tapa inferior);70;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Cubiertas (cowling);8;mneo.png;Normal;60
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Daños en la pantalla;59;mneo.png;AppleCare;
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Otros daños accidentales;179;mneo.png;AppleCare;
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Daños en la carcasa externa;59;mneo.png;AppleCare;
Portátiles Mac;MacBook Neo;MacBook Neo (13 pulgadas, A18 Pro);Reparación de la batería;0;mneo.png;AppleCare;
